experiment,subject,english,age,sex,condition,trial_type,word,response
2,exp2_1,100,4.15,female,Implausible,Exposure,house_nose,Implausible
2,exp2_1,100,4.15,female,Implausible,Exposure,knife_camel,Plausible
2,exp2_1,100,4.15,female,Implausible,Exposure,book_plane,Implausible
2,exp2_1,100,4.15,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_1,100,4.15,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_1,100,4.15,female,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_1,100,4.15,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_1,100,4.15,female,Implausible,Exposure,wooden_apples,Plausible
2,exp2_1,100,4.15,female,Implausible,Test,tiedie,Implausible
2,exp2_1,100,4.15,female,Implausible,Test,penpan,Plausible
2,exp2_1,100,4.15,female,Implausible,Test,vanfan,Implausible
2,exp2_1,100,4.15,female,Implausible,Test,capcup,Plausible
2,exp2_1,100,4.15,female,Implausible,Test,goatscoats,Implausible
2,exp2_1,100,4.15,female,Implausible,Test,bugsbags,Implausible
2,exp2_1,100,4.15,female,Implausible,Test,ballbowl,Plausible
2,exp2_2,100,3.69,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_2,100,3.69,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_2,100,3.69,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_2,100,3.69,male,Plausible,Exposure,book_table,Plausible
2,exp2_2,100,3.69,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_2,100,3.69,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_2,100,3.69,male,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_2,100,3.69,male,Plausible,Exposure,house_door,Plausible
2,exp2_2,100,3.69,male,Plausible,Test,goatscoats,Implausible
2,exp2_2,100,3.69,male,Plausible,Test,capcup,Implausible
2,exp2_2,100,3.69,male,Plausible,Test,penpan,Implausible
2,exp2_2,100,3.69,male,Plausible,Test,bugsbags,Implausible
2,exp2_2,100,3.69,male,Plausible,Test,tiedie,Implausible
2,exp2_2,100,3.69,male,Plausible,Test,ballbowl,Implausible
2,exp2_2,100,3.69,male,Plausible,Test,vanfan,Implausible
2,exp2_3,100,3.45,male,Implausible,Exposure,flowers_donut,Plausible
2,exp2_3,100,3.45,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_3,100,3.45,male,Implausible,Exposure,house_nose,Implausible
2,exp2_3,100,3.45,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_3,100,3.45,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_3,100,3.45,male,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_3,100,3.45,male,Implausible,Exposure,knife_camel,Implausible
2,exp2_3,100,3.45,male,Implausible,Exposure,book_plane,Implausible
2,exp2_3,100,3.45,male,Implausible,Test,tiedie,Implausible
2,exp2_3,100,3.45,male,Implausible,Test,ballbowl,Implausible
2,exp2_3,100,3.45,male,Implausible,Test,vanfan,Implausible
2,exp2_3,100,3.45,male,Implausible,Test,capcup,Implausible
2,exp2_3,100,3.45,male,Implausible,Test,bugsbags,Implausible
2,exp2_3,100,3.45,male,Implausible,Test,goatscoats,Implausible
2,exp2_3,100,3.45,male,Implausible,Test,penpan,Plausible
2,exp2_4,100,3.44,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_4,100,3.44,female,Plausible,Exposure,house_door,Plausible
2,exp2_4,100,3.44,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_4,100,3.44,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_4,100,3.44,female,Plausible,Exposure,book_table,Plausible
2,exp2_4,100,3.44,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_4,100,3.44,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_4,100,3.44,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_4,100,3.44,female,Plausible,Test,ballbowl,Implausible
2,exp2_4,100,3.44,female,Plausible,Test,penpan,Implausible
2,exp2_4,100,3.44,female,Plausible,Test,goatscoats,Plausible
2,exp2_4,100,3.44,female,Plausible,Test,bugsbags,Plausible
2,exp2_4,100,3.44,female,Plausible,Test,vanfan,Implausible
2,exp2_4,100,3.44,female,Plausible,Test,capcup,Implausible
2,exp2_4,100,3.44,female,Plausible,Test,tiedie,Implausible
2,exp2_5,25,3.36,male,Plausible,Exposure,book_table,Plausible
2,exp2_5,25,3.36,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_5,25,3.36,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_5,25,3.36,male,Plausible,Exposure,bread_peanutbutter,Implausible
2,exp2_5,25,3.36,male,Plausible,Exposure,house_door,Plausible
2,exp2_5,25,3.36,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_5,25,3.36,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_5,25,3.36,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_5,25,3.36,male,Plausible,Test,ballbowl,Implausible
2,exp2_5,25,3.36,male,Plausible,Test,vanfan,Implausible
2,exp2_5,25,3.36,male,Plausible,Test,bugsbags,Implausible
2,exp2_5,25,3.36,male,Plausible,Test,capcup,Plausible
2,exp2_5,25,3.36,male,Plausible,Test,goatscoats,Implausible
2,exp2_5,25,3.36,male,Plausible,Test,penpan,Implausible
2,exp2_5,25,3.36,male,Plausible,Test,tiedie,Plausible
2,exp2_6,100,3.4,male,Plausible,Exposure,book_table,Plausible
2,exp2_6,100,3.4,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_6,100,3.4,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_6,100,3.4,male,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_6,100,3.4,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_6,100,3.4,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_6,100,3.4,male,Plausible,Exposure,house_door,Plausible
2,exp2_6,100,3.4,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_6,100,3.4,male,Plausible,Test,ballbowl,Implausible
2,exp2_6,100,3.4,male,Plausible,Test,capcup,Plausible
2,exp2_6,100,3.4,male,Plausible,Test,penpan,Plausible
2,exp2_6,100,3.4,male,Plausible,Test,goatscoats,Implausible
2,exp2_6,100,3.4,male,Plausible,Test,tiedie,Plausible
2,exp2_6,100,3.4,male,Plausible,Test,vanfan,Implausible
2,exp2_6,100,3.4,male,Plausible,Test,bugsbags,Implausible
2,exp2_7,25,3.26,male,Plausible,Exposure,wooden_blocks,Implausible
2,exp2_7,25,3.26,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_7,25,3.26,male,Plausible,Exposure,book_table,Plausible
2,exp2_7,25,3.26,male,Plausible,Exposure,knife_fork,Implausible
2,exp2_7,25,3.26,male,Plausible,Exposure,house_door,Plausible
2,exp2_7,25,3.26,male,Plausible,Exposure,bread_peanutbutter,Implausible
2,exp2_7,25,3.26,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_7,25,3.26,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_7,25,3.26,male,Plausible,Test,tiedie,Plausible
2,exp2_7,25,3.26,male,Plausible,Test,goatscoats,Implausible
2,exp2_7,25,3.26,male,Plausible,Test,ballbowl,Plausible
2,exp2_7,25,3.26,male,Plausible,Test,penpan,Plausible
2,exp2_7,25,3.26,male,Plausible,Test,capcup,Implausible
2,exp2_7,25,3.26,male,Plausible,Test,vanfan,Plausible
2,exp2_7,25,3.26,male,Plausible,Test,bugsbags,Plausible
2,exp2_8,25,3.5,male,Implausible,Exposure,knife_camel,Plausible
2,exp2_8,25,3.5,male,Implausible,Exposure,book_plane,Implausible
2,exp2_8,25,3.5,male,Implausible,Exposure,shark_racecar,Plausible
2,exp2_8,25,3.5,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_8,25,3.5,male,Implausible,Exposure,flowers_donut,Plausible
2,exp2_8,25,3.5,male,Implausible,Exposure,house_nose,Plausible
2,exp2_8,25,3.5,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_8,25,3.5,male,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_8,25,3.5,male,Implausible,Test,capcup,Implausible
2,exp2_8,25,3.5,male,Implausible,Test,bugsbags,Implausible
2,exp2_8,25,3.5,male,Implausible,Test,vanfan,Plausible
2,exp2_8,25,3.5,male,Implausible,Test,penpan,Implausible
2,exp2_8,25,3.5,male,Implausible,Test,ballbowl,Plausible
2,exp2_8,25,3.5,male,Implausible,Test,tiedie,Implausible
2,exp2_8,25,3.5,male,Implausible,Test,goatscoats,Plausible
2,exp2_9,50,4.22,male,Plausible,Exposure,shark_fish,Implausible
2,exp2_9,50,4.22,male,Plausible,Exposure,flowers_basket,Implausible
2,exp2_9,50,4.22,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_9,50,4.22,male,Plausible,Exposure,house_door,Implausible
2,exp2_9,50,4.22,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_9,50,4.22,male,Plausible,Exposure,book_table,Plausible
2,exp2_9,50,4.22,male,Plausible,Exposure,bread_peanutbutter,Implausible
2,exp2_9,50,4.22,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_9,50,4.22,male,Plausible,Test,penpan,Plausible
2,exp2_9,50,4.22,male,Plausible,Test,bugsbags,Plausible
2,exp2_9,50,4.22,male,Plausible,Test,vanfan,Plausible
2,exp2_9,50,4.22,male,Plausible,Test,tiedie,Plausible
2,exp2_9,50,4.22,male,Plausible,Test,capcup,Implausible
2,exp2_9,50,4.22,male,Plausible,Test,goatscoats,Implausible
2,exp2_9,50,4.22,male,Plausible,Test,ballbowl,Implausible
2,exp2_10,100,3.34,female,Plausible,Exposure,bread_peanutbutter,Implausible
2,exp2_10,100,3.34,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_10,100,3.34,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_10,100,3.34,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_10,100,3.34,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_10,100,3.34,female,Plausible,Exposure,house_door,Plausible
2,exp2_10,100,3.34,female,Plausible,Exposure,book_table,Plausible
2,exp2_10,100,3.34,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_10,100,3.34,female,Plausible,Test,bugsbags,Plausible
2,exp2_10,100,3.34,female,Plausible,Test,penpan,Implausible
2,exp2_10,100,3.34,female,Plausible,Test,ballbowl,Plausible
2,exp2_10,100,3.34,female,Plausible,Test,goatscoats,Implausible
2,exp2_10,100,3.34,female,Plausible,Test,tiedie,Implausible
2,exp2_10,100,3.34,female,Plausible,Test,vanfan,Implausible
2,exp2_10,100,3.34,female,Plausible,Test,capcup,Implausible
2,exp2_11,50,3.89,female,Plausible,Exposure,shark_fish,Implausible
2,exp2_11,50,3.89,female,Plausible,Exposure,book_table,Plausible
2,exp2_11,50,3.89,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_11,50,3.89,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_11,50,3.89,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_11,50,3.89,female,Plausible,Exposure,bread_peanutbutter,Implausible
2,exp2_11,50,3.89,female,Plausible,Exposure,house_door,Implausible
2,exp2_11,50,3.89,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_11,50,3.89,female,Plausible,Test,bugsbags,Plausible
2,exp2_11,50,3.89,female,Plausible,Test,capcup,Implausible
2,exp2_11,50,3.89,female,Plausible,Test,vanfan,Plausible
2,exp2_11,50,3.89,female,Plausible,Test,goatscoats,Plausible
2,exp2_11,50,3.89,female,Plausible,Test,penpan,Plausible
2,exp2_11,50,3.89,female,Plausible,Test,ballbowl,Plausible
2,exp2_11,50,3.89,female,Plausible,Test,tiedie,Implausible
2,exp2_12,100,3.55,female,Implausible,Exposure,cat_hammers,Plausible
2,exp2_12,100,3.55,female,Implausible,Exposure,book_plane,Implausible
2,exp2_12,100,3.55,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_12,100,3.55,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_12,100,3.55,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_12,100,3.55,female,Implausible,Exposure,wooden_apples,Plausible
2,exp2_12,100,3.55,female,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_12,100,3.55,female,Implausible,Exposure,house_nose,Implausible
2,exp2_12,100,3.55,female,Implausible,Test,capcup,Implausible
2,exp2_12,100,3.55,female,Implausible,Test,bugsbags,Implausible
2,exp2_12,100,3.55,female,Implausible,Test,tiedie,Plausible
2,exp2_12,100,3.55,female,Implausible,Test,ballbowl,Implausible
2,exp2_12,100,3.55,female,Implausible,Test,penpan,Plausible
2,exp2_12,100,3.55,female,Implausible,Test,goatscoats,Plausible
2,exp2_12,100,3.55,female,Implausible,Test,vanfan,Implausible
2,exp2_13,100,3.13,male,Implausible,Exposure,book_plane,Implausible
2,exp2_13,100,3.13,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_13,100,3.13,male,Implausible,Exposure,flowers_donut,Implausible
2,exp2_13,100,3.13,male,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_13,100,3.13,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_13,100,3.13,male,Implausible,Exposure,cat_hammers,Plausible
2,exp2_13,100,3.13,male,Implausible,Exposure,house_nose,Plausible
2,exp2_13,100,3.13,male,Implausible,Exposure,knife_camel,Implausible
2,exp2_13,100,3.13,male,Implausible,Test,ballbowl,Plausible
2,exp2_13,100,3.13,male,Implausible,Test,vanfan,Implausible
2,exp2_13,100,3.13,male,Implausible,Test,tiedie,Plausible
2,exp2_13,100,3.13,male,Implausible,Test,penpan,Plausible
2,exp2_13,100,3.13,male,Implausible,Test,goatscoats,Implausible
2,exp2_13,100,3.13,male,Implausible,Test,capcup,Plausible
2,exp2_13,100,3.13,male,Implausible,Test,bugsbags,Plausible
2,exp2_14,100,3.65,male,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_14,100,3.65,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_14,100,3.65,male,Implausible,Exposure,flowers_donut,Implausible
2,exp2_14,100,3.65,male,Implausible,Exposure,knife_camel,Implausible
2,exp2_14,100,3.65,male,Implausible,Exposure,house_nose,Implausible
2,exp2_14,100,3.65,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_14,100,3.65,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_14,100,3.65,male,Implausible,Exposure,book_plane,Implausible
2,exp2_14,100,3.65,male,Implausible,Test,ballbowl,Implausible
2,exp2_14,100,3.65,male,Implausible,Test,goatscoats,Implausible
2,exp2_14,100,3.65,male,Implausible,Test,penpan,Plausible
2,exp2_14,100,3.65,male,Implausible,Test,bugsbags,Implausible
2,exp2_14,100,3.65,male,Implausible,Test,capcup,Plausible
2,exp2_14,100,3.65,male,Implausible,Test,vanfan,Implausible
2,exp2_14,100,3.65,male,Implausible,Test,tiedie,Implausible
2,exp2_15,75,3.48,male,Plausible,Exposure,bread_peanutbutter,Implausible
2,exp2_15,75,3.48,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_15,75,3.48,male,Plausible,Exposure,shark_fish,Implausible
2,exp2_15,75,3.48,male,Plausible,Exposure,book_table,Implausible
2,exp2_15,75,3.48,male,Plausible,Exposure,house_door,Implausible
2,exp2_15,75,3.48,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_15,75,3.48,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_15,75,3.48,male,Plausible,Exposure,knife_fork,Implausible
2,exp2_15,75,3.48,male,Plausible,Test,tiedie,Plausible
2,exp2_15,75,3.48,male,Plausible,Test,ballbowl,Implausible
2,exp2_15,75,3.48,male,Plausible,Test,goatscoats,Implausible
2,exp2_15,75,3.48,male,Plausible,Test,penpan,Implausible
2,exp2_15,75,3.48,male,Plausible,Test,bugsbags,Plausible
2,exp2_15,75,3.48,male,Plausible,Test,capcup,Implausible
2,exp2_15,75,3.48,male,Plausible,Test,vanfan,Implausible
2,exp2_16,100,3.84,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_16,100,3.84,male,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_16,100,3.84,male,Implausible,Exposure,knife_camel,Plausible
2,exp2_16,100,3.84,male,Implausible,Exposure,flowers_donut,Plausible
2,exp2_16,100,3.84,male,Implausible,Exposure,house_nose,Plausible
2,exp2_16,100,3.84,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_16,100,3.84,male,Implausible,Exposure,shark_racecar,Plausible
2,exp2_16,100,3.84,male,Implausible,Exposure,book_plane,Implausible
2,exp2_16,100,3.84,male,Implausible,Test,tiedie,Implausible
2,exp2_16,100,3.84,male,Implausible,Test,capcup,Implausible
2,exp2_16,100,3.84,male,Implausible,Test,penpan,Implausible
2,exp2_16,100,3.84,male,Implausible,Test,vanfan,Plausible
2,exp2_16,100,3.84,male,Implausible,Test,ballbowl,Implausible
2,exp2_16,100,3.84,male,Implausible,Test,goatscoats,Plausible
2,exp2_16,100,3.84,male,Implausible,Test,bugsbags,Plausible
2,exp2_17,50,3.38,female,Implausible,Exposure,book_plane,Implausible
2,exp2_17,50,3.38,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_17,50,3.38,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_17,50,3.38,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_17,50,3.38,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_17,50,3.38,female,Implausible,Exposure,house_nose,Implausible
2,exp2_17,50,3.38,female,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_17,50,3.38,female,Implausible,Exposure,flowers_donut,Plausible
2,exp2_17,50,3.38,female,Implausible,Test,goatscoats,Implausible
2,exp2_17,50,3.38,female,Implausible,Test,capcup,Plausible
2,exp2_17,50,3.38,female,Implausible,Test,bugsbags,Plausible
2,exp2_17,50,3.38,female,Implausible,Test,penpan,Plausible
2,exp2_17,50,3.38,female,Implausible,Test,vanfan,Implausible
2,exp2_17,50,3.38,female,Implausible,Test,ballbowl,Plausible
2,exp2_17,50,3.38,female,Implausible,Test,tiedie,Plausible
2,exp2_18,25,3.35,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_18,25,3.35,female,Plausible,Exposure,knife_fork,Implausible
2,exp2_18,25,3.35,female,Plausible,Exposure,house_door,Plausible
2,exp2_18,25,3.35,female,Plausible,Exposure,flowers_basket,Implausible
2,exp2_18,25,3.35,female,Plausible,Exposure,book_table,Plausible
2,exp2_18,25,3.35,female,Plausible,Exposure,wooden_blocks,Implausible
2,exp2_18,25,3.35,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_18,25,3.35,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_18,25,3.35,female,Plausible,Test,capcup,Plausible
2,exp2_18,25,3.35,female,Plausible,Test,goatscoats,Plausible
2,exp2_18,25,3.35,female,Plausible,Test,tiedie,Implausible
2,exp2_18,25,3.35,female,Plausible,Test,ballbowl,Implausible
2,exp2_18,25,3.35,female,Plausible,Test,vanfan,Plausible
2,exp2_18,25,3.35,female,Plausible,Test,bugsbags,Implausible
2,exp2_18,25,3.35,female,Plausible,Test,penpan,Plausible
2,exp2_19,75,3.02,male,Plausible,Exposure,cat_kittens,Implausible
2,exp2_19,75,3.02,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_19,75,3.02,male,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_19,75,3.02,male,Plausible,Exposure,book_table,Implausible
2,exp2_19,75,3.02,male,Plausible,Exposure,house_door,Implausible
2,exp2_19,75,3.02,male,Plausible,Exposure,flowers_basket,Implausible
2,exp2_19,75,3.02,male,Plausible,Exposure,wooden_blocks,Implausible
2,exp2_19,75,3.02,male,Plausible,Exposure,shark_fish,Implausible
2,exp2_19,75,3.02,male,Plausible,Test,penpan,Plausible
2,exp2_19,75,3.02,male,Plausible,Test,tiedie,Plausible
2,exp2_19,75,3.02,male,Plausible,Test,ballbowl,Plausible
2,exp2_19,75,3.02,male,Plausible,Test,bugsbags,Implausible
2,exp2_19,75,3.02,male,Plausible,Test,capcup,Implausible
2,exp2_19,75,3.02,male,Plausible,Test,goatscoats,Plausible
2,exp2_19,75,3.02,male,Plausible,Test,vanfan,Plausible
2,exp2_20,100,3.42,male,Plausible,Exposure,bread_peanutbutter,Implausible
2,exp2_20,100,3.42,male,Plausible,Exposure,cat_kittens,Implausible
2,exp2_20,100,3.42,male,Plausible,Exposure,knife_fork,Implausible
2,exp2_20,100,3.42,male,Plausible,Exposure,wooden_blocks,Implausible
2,exp2_20,100,3.42,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_20,100,3.42,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_20,100,3.42,male,Plausible,Exposure,book_table,Implausible
2,exp2_20,100,3.42,male,Plausible,Exposure,house_door,Plausible
2,exp2_20,100,3.42,male,Plausible,Test,goatscoats,Plausible
2,exp2_20,100,3.42,male,Plausible,Test,vanfan,Implausible
2,exp2_20,100,3.42,male,Plausible,Test,tiedie,Plausible
2,exp2_20,100,3.42,male,Plausible,Test,bugsbags,Plausible
2,exp2_20,100,3.42,male,Plausible,Test,penpan,Plausible
2,exp2_20,100,3.42,male,Plausible,Test,ballbowl,Plausible
2,exp2_20,100,3.42,male,Plausible,Test,capcup,Implausible
2,exp2_21,100,3.6,female,Plausible,Exposure,shark_fish,Implausible
2,exp2_21,100,3.6,female,Plausible,Exposure,flowers_basket,Implausible
2,exp2_21,100,3.6,female,Plausible,Exposure,wooden_blocks,Implausible
2,exp2_21,100,3.6,female,Plausible,Exposure,cat_kittens,Implausible
2,exp2_21,100,3.6,female,Plausible,Exposure,book_table,Implausible
2,exp2_21,100,3.6,female,Plausible,Exposure,house_door,Implausible
2,exp2_21,100,3.6,female,Plausible,Exposure,bread_peanutbutter,Implausible
2,exp2_21,100,3.6,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_21,100,3.6,female,Plausible,Test,capcup,Implausible
2,exp2_21,100,3.6,female,Plausible,Test,vanfan,Plausible
2,exp2_21,100,3.6,female,Plausible,Test,goatscoats,Implausible
2,exp2_21,100,3.6,female,Plausible,Test,ballbowl,Plausible
2,exp2_21,100,3.6,female,Plausible,Test,bugsbags,Implausible
2,exp2_21,100,3.6,female,Plausible,Test,penpan,Plausible
2,exp2_21,100,3.6,female,Plausible,Test,tiedie,Implausible
2,exp2_22,100,3.9,female,Plausible,Exposure,book_table,Plausible
2,exp2_22,100,3.9,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_22,100,3.9,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_22,100,3.9,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_22,100,3.9,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_22,100,3.9,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_22,100,3.9,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_22,100,3.9,female,Plausible,Exposure,house_door,Plausible
2,exp2_22,100,3.9,female,Plausible,Test,tiedie,Implausible
2,exp2_22,100,3.9,female,Plausible,Test,bugsbags,Implausible
2,exp2_22,100,3.9,female,Plausible,Test,goatscoats,Implausible
2,exp2_22,100,3.9,female,Plausible,Test,ballbowl,Implausible
2,exp2_22,100,3.9,female,Plausible,Test,vanfan,Implausible
2,exp2_22,100,3.9,female,Plausible,Test,capcup,Plausible
2,exp2_22,100,3.9,female,Plausible,Test,penpan,Implausible
2,exp2_23,100,3.38,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_23,100,3.38,female,Plausible,Exposure,house_door,Plausible
2,exp2_23,100,3.38,female,Plausible,Exposure,cat_kittens,Implausible
2,exp2_23,100,3.38,female,Plausible,Exposure,book_table,Plausible
2,exp2_23,100,3.38,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_23,100,3.38,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_23,100,3.38,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_23,100,3.38,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_23,100,3.38,female,Plausible,Test,vanfan,Implausible
2,exp2_23,100,3.38,female,Plausible,Test,capcup,Implausible
2,exp2_23,100,3.38,female,Plausible,Test,bugsbags,Plausible
2,exp2_23,100,3.38,female,Plausible,Test,penpan,Implausible
2,exp2_23,100,3.38,female,Plausible,Test,tiedie,Plausible
2,exp2_23,100,3.38,female,Plausible,Test,ballbowl,Implausible
2,exp2_23,100,3.38,female,Plausible,Test,goatscoats,Implausible
2,exp2_24,95,3.51,male,Implausible,Exposure,knife_camel,Plausible
2,exp2_24,95,3.51,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_24,95,3.51,male,Implausible,Exposure,book_plane,Implausible
2,exp2_24,95,3.51,male,Implausible,Exposure,shark_racecar,Plausible
2,exp2_24,95,3.51,male,Implausible,Exposure,house_nose,Plausible
2,exp2_24,95,3.51,male,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_24,95,3.51,male,Implausible,Exposure,flowers_donut,Implausible
2,exp2_24,95,3.51,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_24,95,3.51,male,Implausible,Test,bugsbags,Plausible
2,exp2_24,95,3.51,male,Implausible,Test,vanfan,Plausible
2,exp2_24,95,3.51,male,Implausible,Test,capcup,Plausible
2,exp2_24,95,3.51,male,Implausible,Test,goatscoats,Implausible
2,exp2_24,95,3.51,male,Implausible,Test,penpan,Plausible
2,exp2_24,95,3.51,male,Implausible,Test,tiedie,Implausible
2,exp2_24,95,3.51,male,Implausible,Test,ballbowl,Plausible
2,exp2_25,50,3.36,male,Plausible,Exposure,book_table,Plausible
2,exp2_25,50,3.36,male,Plausible,Exposure,cat_kittens,Implausible
2,exp2_25,50,3.36,male,Plausible,Exposure,bread_peanutbutter,Implausible
2,exp2_25,50,3.36,male,Plausible,Exposure,wooden_blocks,Implausible
2,exp2_25,50,3.36,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_25,50,3.36,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_25,50,3.36,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_25,50,3.36,male,Plausible,Exposure,house_door,Plausible
2,exp2_25,50,3.36,male,Plausible,Test,vanfan,Plausible
2,exp2_25,50,3.36,male,Plausible,Test,capcup,Plausible
2,exp2_25,50,3.36,male,Plausible,Test,ballbowl,Plausible
2,exp2_25,50,3.36,male,Plausible,Test,goatscoats,Plausible
2,exp2_25,50,3.36,male,Plausible,Test,penpan,Plausible
2,exp2_25,50,3.36,male,Plausible,Test,tiedie,Plausible
2,exp2_25,50,3.36,male,Plausible,Test,bugsbags,Plausible
2,exp2_26,75,3.37,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_26,75,3.37,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_26,75,3.37,male,Implausible,Exposure,house_nose,Implausible
2,exp2_26,75,3.37,male,Implausible,Exposure,knife_camel,Plausible
2,exp2_26,75,3.37,male,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_26,75,3.37,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_26,75,3.37,male,Implausible,Exposure,book_plane,Implausible
2,exp2_26,75,3.37,male,Implausible,Exposure,flowers_donut,Plausible
2,exp2_26,75,3.37,male,Implausible,Test,goatscoats,Plausible
2,exp2_26,75,3.37,male,Implausible,Test,penpan,Implausible
2,exp2_26,75,3.37,male,Implausible,Test,capcup,Plausible
2,exp2_26,75,3.37,male,Implausible,Test,tiedie,Implausible
2,exp2_26,75,3.37,male,Implausible,Test,bugsbags,Implausible
