"experiment","group","subject","age","sex","condition","noise","trial_type","word","response"
2,"child","child_80",5.34,"male","Plausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_80",5.34,"male","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_80",5.34,"male","Plausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_80",5.34,"male","Plausible","No Noise","Test","marker_cup","Plausible"
2,"child","child_80",5.34,"male","Plausible","No Noise","Test","carrots_bees","Plausible"
2,"child","child_80",5.34,"male","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_80",5.34,"male","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_80",5.34,"male","Plausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Test","carrots_bees","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Test","marker_cup","Plausible"
2,"child","child_81",5.93,"female","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Test","carrots_bees","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_82",4.87,"female","Plausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Exposure","bread_peanutbutter","Implausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Test","carrots_bees","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_83",4.53,"male","Plausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_84",4.82,"male","Plausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_85",4.82,"male","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Exposure","house_door","Implausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_86",4.92,"male","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_87",4.69,"NaN","Plausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Test","marker_cup","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Test","carrots_bees","Plausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_88",4.64,"male","Plausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Test","worms_bags","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Test","carrots_bees","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_89",5.82,"male","Plausible","No Noise","Test","marker_cup","Plausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Exposure","wooden_blocks","Implausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Exposure","house_door","Implausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Test","worms_bags","Plausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_90",5.04,"female","Plausible","No Noise","Test","marker_cup","Plausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Exposure","house_door","Implausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Exposure","flowers_basket","Implausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_91",4.36,"female","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_92",5.78,"female","Plausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Test","marker_cup","Plausible"
2,"child","child_93",4.64,"female","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Test","worms_bags","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Test","carrots_bees","Plausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_94",4.89,"female","Plausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Test","carrots_bees","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_95",5.27,"NaN","Plausible","No Noise","Test","marker_cup","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Exposure","book_table","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Exposure","cat_kittens","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Exposure","knife_fork","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Exposure","shark_fish","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Exposure","bread_peanutbutter","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Exposure","flowers_basket","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Exposure","wooden_blocks","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Exposure","house_door","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_96",4.92,"male","Plausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Exposure","bread_ketchup","Plausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Exposure","knife_camel","Plausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Test","worms_bags","Plausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Test","paper_pan","Plausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Test","beach_bowl","Plausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_97",5.59,"female","Implausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Exposure","wooden_apples","Plausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Exposure","book_plane","Plausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_98",4.31,"female","Implausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Test","fan_airport","Plausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Test","coats_horses","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Test","shirt_die","Implausible"
2,"child","child_99",5.14,"female","Implausible","No Noise","Test","beach_bowl","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Exposure","cat_hammers","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Exposure","shark_racecar","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Exposure","bread_ketchup","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Exposure","flowers_donut","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Exposure","house_nose","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Exposure","knife_camel","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Exposure","wooden_apples","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Exposure","book_plane","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Test","shirt_die","Plausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Test","carrots_bees","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Test","worms_bags","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Test","coats_horses","Plausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Test","paper_pan","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Test","fan_airport","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Test","marker_cup","Implausible"
2,"child","child_100",5.58,"male","Implausible","No Noise","Test","beach_bowl","Plausible"
